time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,,ground truth
85.277,0.1095,-0.0932,-1.0934,0.0065,-1.1933,-0.0728,-0.2925,0.0158,0.0262,,
85.284,0.1095,-0.0932,-1.0934,0.0065,-1.1933,-0.0728,-0.2925,0.0158,0.0262,,
85.298,0.0654,-0.0668,-1.1813,0.0065,-1.1933,-0.0728,-0.2925,0.0158,0.0262,,
85.319,0.0714,-0.0929,-1.1442,0.0065,-1.1933,-0.0728,-0.2925,0.0158,0.0262,,
85.338,0.1144,-0.1483,-1.0579,0.0065,-1.1933,-0.0728,-0.2925,0.0158,0.0262,,
85.341,0.1144,-0.1483,-1.0579,0.0065,-1.1933,-0.0728,-0.2925,0.0158,0.0262,,
85.359,0.1144,-0.1483,-1.0579,-0.1084,-0.7004,0.3063,-0.2925,0.0158,0.0262,,
85.359,0.128,-0.1373,-1.1464,-0.1084,-0.7004,0.3063,-0.2925,0.0158,0.0262,,
85.359,0.128,-0.1373,-1.1464,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.377,0.0755,-0.0844,-1.2429,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.397,0.0869,-0.1206,-1.0716,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.417,0.1554,-0.1989,-0.934,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.44,0.1315,-0.1602,-0.9649,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.45,0.1315,-0.1602,-0.9649,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.457,0.0776,-0.1315,-0.952,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.477,0.0705,-0.1353,-0.8944,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.497,0.0585,-0.1405,-0.8649,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.517,0.0612,-0.1592,-0.8612,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.537,0.0723,-0.1614,-0.9432,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.541,0.0723,-0.1614,-0.9432,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.557,0.0513,-0.125,-1.1025,-0.1084,-0.7004,0.3063,-0.1674,0.0554,-0.0062,,
85.558,0.0513,-0.125,-1.1025,-0.1084,-0.7004,0.3063,0.0921,0.1163,0.0002,,
85.558,0.0513,-0.125,-1.1025,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.577,0.0774,-0.1465,-1.1183,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.596,0.1587,-0.2105,-1.0184,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.616,0.1195,-0.1889,-0.9621,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.636,-0.0058,-0.12,-1.0292,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.651,-0.0058,-0.12,-1.0292,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.656,0.0223,-0.1828,-0.9936,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.676,0.1644,-0.2974,-0.9372,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.696,0.1947,-0.2927,-1.0002,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.715,0.0916,-0.1993,-1.1181,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.736,0.0516,-0.1928,-1.0472,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.742,0.0516,-0.1928,-1.0472,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.756,0.053,-0.2459,-0.9406,-0.2325,-0.0388,-0.4148,0.0921,0.1163,0.0002,,
85.757,0.053,-0.2459,-0.9406,-0.2325,-0.0388,-0.4148,0.0595,-0.0358,-0.0695,,
85.757,0.053,-0.2459,-0.9406,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.775,0.0833,-0.2639,-1.0129,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.795,0.1135,-0.2379,-1.1703,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.815,0.1266,-0.2043,-1.2897,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.835,0.1401,-0.2244,-1.2115,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.853,0.1401,-0.2244,-1.2115,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.854,0.1226,-0.2416,-1.0961,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.874,0.0684,-0.226,-1.0323,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.894,0.0671,-0.2327,-1.0591,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.914,0.1241,-0.2407,-1.1116,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.934,0.1979,-0.3066,-0.9929,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.944,0.1979,-0.3066,-0.9929,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.954,0.1842,-0.2832,-0.9352,-0.2447,-0.2758,0.5717,0.0595,-0.0358,-0.0695,,
85.955,0.1842,-0.2832,-0.9352,-0.2447,-0.2758,0.5717,-0.0115,0.0002,0.049,,
85.956,0.1842,-0.2832,-0.9352,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
85.974,0.022,-0.2083,-0.9704,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
85.994,-0.051,-0.2024,-0.9688,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
86.013,0.0256,-0.291,-0.9455,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
86.033,0.1188,-0.387,-1.0503,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
86.053,0.1813,-0.3214,-1.4152,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
86.073,0.1442,-0.2478,-1.398,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
86.093,0.1666,-0.3184,-0.9959,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
86.113,0.1691,-0.3539,-0.7105,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
86.133,0.0945,-0.3038,-0.7123,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
86.145,0.0945,-0.3038,-0.7123,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
86.153,-0.0419,-0.2278,-0.8045,-0.2456,-0.8808,0.0266,-0.0115,0.0002,0.049,,
86.153,-0.0419,-0.2278,-0.8045,-0.2456,-0.8808,0.0266,0.0889,0.055,-0.1469,,
86.154,-0.0419,-0.2278,-0.8045,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.173,-0.052,-0.2205,-0.8864,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.192,0.0774,-0.2839,-0.9252,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.212,0.1774,-0.3328,-1.0115,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.232,0.1525,-0.2573,-1.1017,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.252,-0.0147,-0.1966,-0.9918,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.272,-0.0283,-0.2712,-0.777,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.292,0.046,-0.2889,-0.8458,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.312,0.1041,-0.2693,-1.0921,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.331,0.1499,-0.2672,-1.2036,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.346,0.1499,-0.2672,-1.2036,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.352,0.187,-0.2716,-1.1914,-0.2693,-0.8404,-0.4349,0.0889,0.055,-0.1469,,
86.352,0.187,-0.2716,-1.1914,-0.2693,-0.8404,-0.4349,-0.0971,-0.1391,-0.1818,,
86.352,0.187,-0.2716,-1.1914,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.371,0.1216,-0.221,-1.1684,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.391,0.0381,-0.1946,-1.1205,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.411,0.075,-0.2423,-1.0152,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.431,0.1514,-0.2522,-0.9869,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.451,0.1304,-0.1635,-1.0275,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.458,0.1304,-0.1635,-1.0275,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.471,0.0149,-0.1157,-0.9384,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.491,-0.0349,-0.1467,-0.8364,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.51,0.0449,-0.2263,-0.9001,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.53,0.1199,-0.2447,-1.113,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.548,0.1199,-0.2447,-1.113,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.55,0.157,-0.1938,-1.3272,-0.1501,-1.5676,0.409,-0.0971,-0.1391,-0.1818,,
86.55,0.157,-0.1938,-1.3272,-0.1501,-1.5676,0.409,-0.2718,0.1973,-0.1055,,
86.55,0.157,-0.1938,-1.3272,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.57,0.1205,-0.1232,-1.3548,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.59,0.1557,-0.1085,-1.2216,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.61,0.277,-0.264,-0.974,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.63,0.3159,-0.3124,-0.9154,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.65,0.2504,-0.194,-1.0735,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.658,0.2504,-0.194,-1.0735,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.67,0.1213,-0.0728,-1.0997,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.689,0.0777,-0.0709,-0.9525,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.709,0.1313,-0.1246,-0.8575,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.729,0.1585,-0.118,-0.9594,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.75,0.1533,-0.0786,-1.0978,-0.4932,-1.6703,-0.2184,-0.2718,0.1973,-0.1055,,
86.75,0.1533,-0.0786,-1.0978,-1.8583,-1.0316,-0.6982,-0.2718,0.1973,-0.1055,,
86.75,0.1533,-0.0786,-1.0978,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.751,0.1533,-0.0786,-1.0978,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.769,0.2167,-0.1103,-1.1893,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.789,0.3634,-0.1792,-1.2528,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.808,0.4948,-0.2241,-1.2405,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.829,0.5562,-0.2063,-1.2681,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.848,0.4818,-0.1349,-1.2495,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.868,0.2603,-0.1684,-0.8398,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.888,0.3936,-0.1193,-0.3209,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.897,0.3936,-0.1193,-0.3209,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.908,0.5165,-0.1131,-0.1941,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.928,0.7229,-0.136,-0.3444,-1.8583,-1.0316,-0.6982,-0.1284,0.7568,0.2273,,
86.948,0.7229,-0.136,-0.3444,-6.4569,-1.5292,-4.7933,-0.1284,0.7568,0.2273,,
86.948,0.8258,-0.1243,-0.5639,-6.4569,-1.5292,-4.7933,-0.1284,0.7568,0.2273,,
86.949,0.8258,-0.1243,-0.5639,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
86.95,0.8258,-0.1243,-0.5639,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
86.968,0.9317,-0.123,-0.387,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
86.988,0.8047,-0.0778,-0.2101,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
87.008,0.8516,-0.1533,-0.1691,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
87.027,0.9007,-0.2999,-0.0285,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
87.047,0.8844,-0.387,0.0799,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
87.061,0.8844,-0.387,0.0799,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
87.067,1.0127,-0.3942,0.1659,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
87.087,1.0471,-0.3157,0.1389,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
87.107,0.9588,-0.2715,0.0928,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
87.127,0.8193,-0.3032,0.2264,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
87.147,0.7563,-0.3116,0.4552,-6.4569,-1.5292,-4.7933,-1.1943,3.9004,0.8281,,
87.148,0.7563,-0.3116,0.4552,-6.4569,-1.5292,-4.7933,0.3714,4.3288,1.2896,,
87.148,0.7563,-0.3116,0.4552,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.152,0.7563,-0.3116,0.4552,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.166,0.7985,-0.2509,0.4561,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.186,0.834,-0.2291,0.4428,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.206,0.8617,-0.3392,0.482,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.226,0.8274,-0.3642,0.486,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.246,0.7846,-0.2711,0.5914,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.263,0.7846,-0.2711,0.5914,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.265,0.7018,-0.2316,0.7331,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.286,0.6793,-0.3013,0.7158,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.306,0.7562,-0.3477,0.754,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.325,0.7536,-0.3251,0.8364,-3.2427,0.845,-8.9671,0.3714,4.3288,1.2896,,
87.345,0.7536,-0.3251,0.8364,2.0946,-1.2234,-4.9647,0.3714,4.3288,1.2896,,
87.346,0.5883,-0.2598,0.7855,2.0946,-1.2234,-4.9647,0.3714,4.3288,1.2896,,
87.346,0.5883,-0.2598,0.7855,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.354,0.5883,-0.2598,0.7855,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.365,0.5217,-0.2407,0.6526,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.385,0.5877,-0.3083,0.7357,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.405,0.569,-0.3112,1.0474,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.425,0.4169,-0.2561,1.154,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.446,0.2964,-0.1951,1.0213,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.465,0.3822,-0.1822,0.9061,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.465,0.3822,-0.1822,0.9061,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.484,0.4088,-0.1751,0.8517,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.505,0.3692,-0.1826,0.8651,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.524,0.3836,-0.1881,1.0003,2.0946,-1.2234,-4.9647,0.2977,2.81,-0.286,,
87.545,0.3836,-0.1881,1.0003,2.8827,-2.2977,-2.0214,0.2977,2.81,-0.286,,
87.545,0.2694,-0.1539,1.0213,2.8827,-2.2977,-2.0214,0.2977,2.81,-0.286,,
87.545,0.2694,-0.1539,1.0213,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.556,0.2694,-0.1539,1.0213,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.564,0.1353,-0.1111,0.978,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.584,0.2092,-0.1455,1.0505,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.604,0.2884,-0.1543,1.2007,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.624,0.1925,-0.1239,1.1252,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.643,0.1111,-0.1191,1.0134,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.664,0.0291,-0.0798,1.0153,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.665,0.0291,-0.0798,1.0153,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.683,0.0259,-0.0552,1.0542,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.703,0.0963,-0.0588,1.036,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.723,0.1608,-0.0473,0.974,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.743,0.1268,-0.0102,0.8682,2.8827,-2.2977,-2.0214,0.6577,1.7441,-0.0608,,
87.743,0.1268,-0.0102,0.8682,2.8827,-2.2977,-2.0214,0.806,1.0329,-0.0829,,
87.744,0.1268,-0.0102,0.8682,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.757,0.1268,-0.0102,0.8682,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.763,0.1381,-0.0267,0.8174,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.783,0.2649,-0.0357,0.8967,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.803,0.2463,0.0251,0.8974,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.823,0.1862,0.0562,0.7913,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.842,0.0353,0.0498,0.7085,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.862,-0.0329,0.0438,0.8136,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.867,-0.0329,0.0438,0.8136,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.882,-0.0052,0.0499,0.9212,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.902,0.024,0.043,1.0654,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.922,0.0232,0.035,1.1408,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.943,0.0673,0.0392,1.0331,1.1281,-2.5968,0.3952,0.806,1.0329,-0.0829,,
87.943,0.0673,0.0392,1.0331,0.2906,-1.862,0.3335,0.806,1.0329,-0.0829,,
87.944,0.0673,0.0392,1.0331,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
87.958,0.0673,0.0392,1.0331,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
87.961,0.1133,0.0868,0.9044,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
87.982,0.105,0.1392,0.8723,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
88.001,0.1246,0.1275,0.9623,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
88.021,0.2121,0.1224,1.0592,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
88.041,0.1373,0.2145,0.9733,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
88.061,0.0451,0.2211,0.8934,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
88.068,0.0451,0.2211,0.8934,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
88.081,0.0223,0.1392,0.9595,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
88.101,0.0973,0.0602,0.7794,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
88.121,-0.0124,0.2477,1.209,0.2906,-1.862,0.3335,0.2195,0.5657,-0.3968,,
88.141,-0.0124,0.2477,1.209,-0.8347,-0.9267,-0.3567,0.2195,0.5657,-0.3968,,
88.141,-0.0674,0.2341,1.3507,-0.8347,-0.9267,-0.3567,0.2195,0.5657,-0.3968,,
88.142,-0.0674,0.2341,1.3507,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.159,-0.0674,0.2341,1.3507,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.16,0.0588,0.1501,0.8458,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.181,0.1332,0.2162,0.807,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.2,0.0199,0.2839,1.0829,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.22,-0.0427,0.2757,1.0574,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.24,0.0173,0.1557,0.8988,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.26,0.0836,0.1439,1.0412,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.27,0.0836,0.1439,1.0412,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.279,0.096,0.2038,1.1779,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.299,0.1416,0.2385,1.0946,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.319,0.0864,0.2456,1.0616,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.339,0.0199,0.1955,1.0261,-0.8347,-0.9267,-0.3567,0.1711,-0.3013,-0.1954,,
88.34,0.0199,0.1955,1.0261,-0.8347,-0.9267,-0.3567,0.003,-0.352,-0.3313,,
88.34,0.0199,0.1955,1.0261,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.36,0.0587,0.1728,0.9975,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.36,0.0587,0.1728,0.9975,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.379,0.1053,0.2145,1.0215,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.399,0.0973,0.1815,1.0496,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.419,0.0473,0.1579,1.0036,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.439,0.0876,0.198,0.9534,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.459,0.1703,0.1871,0.9051,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.478,0.167,0.1621,0.8856,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.498,0.1145,0.1656,1.0208,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.507,0.1145,0.1656,1.0208,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.518,0.1215,0.1635,1.0629,-1.3206,0.0815,0.4291,0.003,-0.352,-0.3313,,
88.539,0.1215,0.1635,1.0629,-1.3851,-0.1331,1.1014,0.003,-0.352,-0.3313,,
88.539,0.1438,0.1725,0.9116,-1.3851,-0.1331,1.1014,0.003,-0.352,-0.3313,,
88.54,0.1438,0.1725,0.9116,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.558,0.1541,0.193,0.8101,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.562,0.1541,0.193,0.8101,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.578,0.1241,0.1963,0.8032,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.599,0.1117,0.1953,0.8566,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.618,0.1062,0.1736,0.9104,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.637,0.1026,0.1666,0.903,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.658,0.1119,0.1585,0.915,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.673,0.1119,0.1585,0.915,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.677,0.1239,0.1457,0.9276,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.697,0.1065,0.1767,0.8287,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.717,0.0682,0.1986,0.764,-1.3851,-0.1331,1.1014,0.3727,0.0497,0.1615,,
88.737,0.0682,0.1986,0.764,-0.346,-0.517,0.0093,0.3727,0.0497,0.1615,,
88.738,0.0885,0.1866,0.799,-0.346,-0.517,0.0093,0.3727,0.0497,0.1615,,
88.738,0.0885,0.1866,0.799,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
88.757,0.1776,0.1688,0.8905,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
88.763,0.1776,0.1688,0.8905,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
88.777,0.1886,0.1659,0.9682,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
88.797,0.1193,0.1701,1.0318,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
88.817,0.0303,0.1712,1.0217,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
88.837,-0.0509,0.1905,0.9966,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
88.857,-0.0351,0.2097,0.9482,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
88.874,-0.0351,0.2097,0.9482,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
88.875,-0.0216,0.2258,0.9675,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
88.897,-0.0079,0.2422,1.0207,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
88.916,-0.0344,0.2395,0.9581,-0.346,-0.517,0.0093,0.0725,0.2618,0.1857,,
